"","origin","destination","O_DistToCoastPC","D_DistToCoastPC","O_ParallelToCoastPC","D_ParallelToCoastPC","SSdist","max_flow","reliable_path","EucDist","DivMig","upcoast","offshore","max_flow_logdist","reliable_path_logdist"
"393","3","11",-1.19176302782223,-0.908300803911853,0.834217940358819,0.378304391267952,4,5.22e-06,2.42e-11,174.6425267,0.191,-0.455913549090868,0.283462223910375,13.1630131560697,25.4446684827659
"394","4","11",-1.21658172638856,-0.908300803911853,0.590864438510349,0.378304391267952,4,5.22e-06,1.85e-13,185.4686645,0.218,-0.212560047242398,0.30828092247671,13.1630131560697,30.3184205698324
"395","5","11",-1.13964563546912,-0.908300803911853,0.381142327287051,0.378304391267952,3,3.51e-06,1.12e-06,134.5928296,0.194,-0.00283793601909982,0.231344831557271,13.5598945204865,14.7021818726573
"396","6","11",-0.0475172237111069,-0.908300803911853,-0.328177831624205,0.378304391267952,5,2.63e-07,5.73e-14,543.1152679,0.184,0.706482222892157,-0.860783580200746,16.1511118047686,31.49047577119
"397","7","11",-0.0112932890674335,-0.908300803911853,-0.179756798483868,0.378304391267952,6,2.63e-07,2.56e-14,562.4483996,0.128,0.558061189751819,-0.897007514844419,16.1511118047686,32.2961840434252
"398","8","11",-0.67565149954662,-0.908300803911853,0.395102965777359,0.378304391267952,4,2.63e-07,1.63e-10,135.7586289,0.207,-0.0167985745094077,-0.232649304365233,16.1511118047686,23.5372709151218
"399","9","11",-0.67054960071222,-0.908300803911853,0.370370996099423,0.378304391267952,4,2.63e-07,1.1e-10,141.3413993,0.092,0.00793339516852848,-0.237751203199633,16.1511118047686,23.9305407501361
"400","10","11",-0.67632090835051,-0.908300803911853,0.196760156022134,0.378304391267952,4,2.63e-07,2.66e-11,136.1636935,0.134,0.181544235245818,-0.231979895561343,16.1511118047686,25.3501099001409
"401","11","11",-0.908300803911853,-0.908300803911853,0.378304391267952,0.378304391267952,NA,NA,NA,0,NA,0,0,NA,NA
"402","12","11",-0.663645544265017,-0.908300803911853,0.153699181215904,0.378304391267952,3,2.63e-07,2.59e-09,142.4901802,0.156,0.224605210052048,-0.244655259646836,16.1511118047686,20.771607961235
"403","13","11",-1.05667643651094,-0.908300803911853,0.648627003716782,0.378304391267952,3,5.19e-07,1.71e-05,82.12090588,0.301,-0.270322612448831,0.148375632599085,15.4713619537805,11.9764320944557
"404","14","11",-0.69932449130601,-0.908300803911853,0.427843271471202,0.378304391267952,4,2.63e-07,1.41e-10,121.1093646,0.102,-0.0495388802032506,-0.208976312605843,16.1511118047686,23.6822612255504
"405","15","11",-1.0569725817112,-0.908300803911853,0.310638396572871,0.378304391267952,NA,0,0,97.6048045,0.265,0.067665994695081,0.148671777799351,Inf,Inf
"406","16","11",-0.688236787230712,-0.908300803911853,0.208103671492821,0.378304391267952,5,2.63e-07,2.2e-12,124.7471302,0.2,0.17020071977513,-0.220064016681141,16.1511118047686,27.8425637555643
"407","17","11",0.107106014529326,-0.908300803911853,-0.337620371502724,0.378304391267952,5,2.63e-07,3.06e-15,628.9618191,0.207,0.715924762770675,-1.01540681844118,16.1511118047686,34.4203614789464
"408","18","11",0.126312171458394,-0.908300803911853,-0.343488547332525,0.378304391267952,5,2.63e-07,1.66e-15,637.4370424,0.059,0.721792938600476,-1.03461297537025,16.1511118047686,35.0319587925422
"409","19","11",0.489697224702065,-0.908300803911853,-0.477313114868541,0.378304391267952,5,2.63e-07,1.69e-12,835.409027,0.066,0.855617506136493,-1.39799802861392,16.1511118047686,28.1062925869936
"410","20","11",-0.024479295955794,-0.908300803911853,-0.305948889268524,0.378304391267952,5,2.63e-07,4.65e-14,561.3608758,0.152,0.684253280536476,-0.883821507956059,16.1511118047686,31.6993240823174
"411","21","11",-0.0369272044406424,-0.908300803911853,-0.098385208220045,0.378304391267952,5,2.63e-07,7.25e-14,541.7532642,0.128,0.476689599487997,-0.871373599471211,16.1511118047686,31.2551898330501
"412","22","11",0.0220858155559212,-0.908300803911853,0.206607649260836,0.378304391267952,5,2.63e-07,6.47e-14,569.9783244,0.242,0.171696742007116,-0.930386619467774,16.1511118047686,31.3690151934038
"413","23","11",0.047754075728943,-0.908300803911853,0.112037545035491,0.378304391267952,5,2.63e-07,4.99e-15,586.5180306,0.114,0.26626684623246,-0.956054879640796,16.1511118047686,33.9313404851473
"414","25","11",-0.0638785506198568,-0.908300803911853,-0.655435417458152,0.378304391267952,6,2.63e-07,1.53e-16,555.7264937,0.333,1.0337398087261,-0.844422253291996,16.1511118047686,37.4160937525004
"415","27","11",0.399527824096414,-0.908300803911853,-0.675749889439903,0.378304391267952,5,2.63e-07,2.72e-14,786.4520404,0.037,1.05405428070785,-1.30782862800827,16.1511118047686,32.2355594216087
"416","28","11",0.0205538871473139,-0.908300803911853,-0.225005669864315,0.378304391267952,5,2.63e-07,6.75e-13,584.9848614,0.228,0.603310061132267,-0.928854691059167,16.1511118047686,29.0240637040382
"417","29","11",0.12742353346553,-0.908300803911853,-0.244560919947458,0.378304391267952,5,2.63e-07,3.86e-15,609.04359,0.251,0.62286531121541,-1.03572433737738,16.1511118047686,34.1881092114339
"418","30","11",0.114906935381059,-0.908300803911853,-0.143855496859074,0.378304391267952,4,2.63e-07,1.39e-12,623.9866594,0.114,0.522159888127026,-1.02320773929291,16.1511118047686,28.3017173687859
"419","31","11",0.821754173337599,-0.908300803911853,-0.0578596414499133,0.378304391267952,11,2.63e-07,3.07e-32,1034.208192,0.099,0.436164032717865,-1.73005497724945,16.1511118047686,73.5610454142104
"420","32","11",0.655601277818623,-0.908300803911853,-0.167101115696014,0.378304391267952,6,2.63e-07,1.11e-16,932.0847106,0.055,0.545405506963966,-1.56390208173048,16.1511118047686,37.7370014725805
"421","33","11",1.145615550716,-0.908300803911853,0.139926842349889,0.378304391267952,16,2.31e-11,1.48e-43,1224.240562,0.038,0.238377548918063,-2.05391635462785,25.4911884984008,99.6191169109679
"422","34","11",1.16694139725991,-0.908300803911853,0.0478894831728795,0.378304391267952,16,2.31e-11,2.93e-44,1238.102862,0.029,0.330414908095072,-2.07524220117176,25.4911884984008,101.238741668709
"423","35","11",1.14789400633186,-0.908300803911853,-0.0123349438923604,0.378304391267952,16,2.31e-11,3.1e-44,1226.060105,0.029,0.390639335160312,-2.05619481024371,25.4911884984008,101.182341980247
"424","36","11",1.18870919700706,-0.908300803911853,-0.0959718848445982,0.378304391267952,16,2.31e-11,2.5e-44,1251.845823,0.049,0.47427627611255,-2.09701000091891,25.4911884984008,101.397453359864
"425","37","11",1.15391415637257,-0.908300803911853,-0.0587310981533737,0.378304391267952,16,2.31e-11,2.75e-43,1229.967678,0.029,0.437035489421325,-2.06221496028442,25.4911884984008,98.9995580870655
"426","38","11",1.142225733093,-0.908300803911853,0.183742766501133,0.378304391267952,15,2.31e-11,1.14e-42,1220.712841,0.034,0.194561624766818,-2.05052653700486,25.4911884984008,97.5775456433435
"427","40","11",1.29068691289919,-0.908300803911853,-1.51991806650458,0.378304391267952,17,2.31e-11,4.05e-48,1330.646478,0.059,1.89822245777254,-2.19898771681104,25.4911884984008,110.125367582596
"428","42","11",1.21780161960289,-0.908300803911853,-0.0571917330639433,0.378304391267952,16,2.31e-11,9.5e-44,1269.333355,0.065,0.435496124331895,-2.12610242351474,25.4911884984008,100.062452293132
"429","43","11",1.1212900077602,-0.908300803911853,-1.84190094670069,0.378304391267952,18,2.31e-11,1.62e-51,1246.47253,0.048,2.22020533796864,-2.02959081167205,25.4911884984008,117.949413593452
"430","1","12",-1.42734723860918,-0.663645544265017,0.847584253071381,0.153699181215904,4,6.06e-06,2.97e-12,462.8327215,0.5,-0.693885071855477,0.76370169434416,13.0138007578831,27.5424591631139
"431","2","12",-1.25268966863477,-0.663645544265017,1.39284430599047,0.153699181215904,5,6.06e-06,1.63e-15,373.8042863,0.241,-1.23914512477457,0.58904412436975,13.0138007578831,35.050196380092
"432","3","12",-1.19176302782223,-0.663645544265017,0.834217940358819,0.153699181215904,6,6.06e-06,6.82e-17,315.0389324,0.188,-0.680518759142916,0.528117483557211,13.0138007578831,38.2240871090434
"433","4","12",-1.21658172638856,-0.663645544265017,0.590864438510349,0.153699181215904,6,6.06e-06,5.2e-19,328.9469973,0.259,-0.437165257294446,0.552936182123546,13.0138007578831,43.1004581412995
"434","5","12",-1.13964563546912,-0.663645544265017,0.381142327287051,0.153699181215904,5,3.79e-06,2.05e-11,281.6161284,0.517,-0.227443146071148,0.476000091204107,13.4831445388699,25.6105962297842
"435","6","12",-0.0475172237111069,-0.663645544265017,-0.328177831624205,0.153699181215904,5,5.46e-07,1.1e-14,412.7116826,0.55,0.481877012840109,-0.61612832055391,15.4206468612015,33.1408811221123
"436","7","12",-0.0112932890674335,-0.663645544265017,-0.179756798483868,0.153699181215904,5,5.46e-07,4.91e-15,430.4288377,0.556,0.333455979699771,-0.652352255197583,15.4206468612015,33.9475024531043
"437","8","12",-0.67565149954662,-0.663645544265017,0.395102965777359,0.153699181215904,3,2.02e-06,1.37e-07,23.63945965,0.28,-0.241403784561456,0.0120059552816026,14.1124130465512,16.8032849111183
"438","9","12",-0.67054960071222,-0.663645544265017,0.370370996099423,0.153699181215904,2,2.02e-06,6.1e-07,21.6037505,0.142,-0.216671814883519,0.00690405644720327,14.1124130465512,15.3098068797791
"439","10","12",-0.67632090835051,-0.663645544265017,0.196760156022134,0.153699181215904,3,2.02e-06,6.71e-09,7.377205405,0.262,-0.0430609748062301,0.0126753640854926,14.1124130465512,19.8196668859628
"440","11","12",-0.908300803911853,-0.663645544265017,0.378304391267952,0.153699181215904,3,6.78e-06,1.36e-06,142.4901802,0.287,-0.224605210052048,0.244655259646836,12.901533456012,14.5080258582163
"441","12","12",-0.663645544265017,-0.663645544265017,0.153699181215904,0.153699181215904,NA,NA,NA,0,NA,0,0,NA,NA
"442","13","12",-1.05667643651094,-0.663645544265017,0.648627003716782,0.153699181215904,3,6.78e-06,2.33e-07,228.8674697,0.272,-0.494927822500879,0.393030892245921,12.901533456012,16.2722273833807
"443","14","12",-0.69932449130601,-0.663645544265017,0.427843271471202,0.153699181215904,3,2.02e-06,1.18e-07,32.74150234,0.177,-0.274144090255299,0.0356789470409927,14.1124130465512,16.9525812124807
"444","15","12",-1.0569725817112,-0.663645544265017,0.310638396572871,0.153699181215904,NA,0,0,238.3368738,0.495,-0.156939215356967,0.393327037446187,Inf,Inf
"445","16","12",-0.688236787230712,-0.663645544265017,0.208103671492821,0.153699181215904,4,2.02e-06,2.08e-12,13.76909724,0.243,-0.0544044902769175,0.0245912429656948,14.1124130465512,27.8986532222153
"446","17","12",0.107106014529326,-0.663645544265017,-0.337620371502724,0.153699181215904,5,5.46e-07,7.03e-16,493.252753,0.559,0.491319552718627,-0.770751558794343,15.4206468612015,35.8911747820822
"447","18","12",0.126312171458394,-0.663645544265017,-0.343488547332525,0.153699181215904,5,5.46e-07,8.52e-16,500.6986985,0.067,0.497187728548428,-0.789957715723411,15.4206468612015,35.6989451470635
"448","19","12",0.489697224702065,-0.663645544265017,-0.477313114868541,0.153699181215904,5,5.46e-07,3.25e-13,691.9222721,0.133,0.631012296084445,-1.15334276896708,15.4206468612015,29.7549512125809
"449","20","12",-0.024479295955794,-0.663645544265017,-0.305948889268524,0.153699181215904,5,5.46e-07,3.3e-15,431.1954114,0.659,0.459648070484428,-0.639166248309223,15.4206468612015,34.3448539264382
"450","21","12",-0.0369272044406424,-0.663645544265017,-0.098385208220045,0.153699181215904,4,5.46e-07,5.14e-15,407.8120124,0.21,0.252084389435949,-0.626718339824375,15.4206468612015,33.9017233154436
"451","22","12",0.0220858155559212,-0.663645544265017,0.206607649260836,0.153699181215904,5,5.46e-07,3.16e-15,432.7108029,0.747,-0.052908468044932,-0.685731359820938,15.4206468612015,34.3882043673119
"452","23","12",0.047754075728943,-0.663645544265017,0.112037545035491,0.153699181215904,5,5.46e-07,7.77e-16,449.5336264,0.213,0.0416616361804123,-0.71139961999396,15.4206468612015,35.7910913235252
"453","25","12",-0.0638785506198568,-0.663645544265017,-0.655435417458152,0.153699181215904,6,5.46e-07,2.93e-17,431.8405591,0.776,0.809134598674055,-0.59976699364516,15.4206468612015,39.0689441578698
"454","27","12",0.399527824096414,-0.663645544265017,-0.675749889439903,0.153699181215904,5,5.46e-07,5.22e-15,644.6848365,0.027,0.829449070655807,-1.06317336836143,15.4206468612015,33.8862789930161
"455","28","12",0.0205538871473139,-0.663645544265017,-0.225005669864315,0.153699181215904,5,5.46e-07,1.3e-13,453.5446587,0.472,0.378704851080219,-0.684199431412331,15.4206468612015,30.6712419444551
"456","29","12",0.12742353346553,-0.663645544265017,-0.244560919947458,0.153699181215904,5,5.46e-07,2.74e-16,475.5068335,0.239,0.398260101163362,-0.791069077730547,15.4206468612015,36.8334035675048
"457","30","12",0.114906935381059,-0.663645544265017,-0.143855496859074,0.153699181215904,4,5.46e-07,6.78e-14,485.6986322,0.243,0.297554678074978,-0.778552479646076,15.4206468612015,31.3222141999643
"458","31","12",0.821754173337599,-0.663645544265017,-0.0578596414499133,0.153699181215904,11,5.46e-07,5.89e-33,890.360894,0.099,0.211558822665817,-1.48539971760262,15.4206468612015,75.21205207114
"459","32","12",0.655601277818623,-0.663645544265017,-0.167101115696014,0.153699181215904,5,5.46e-07,2.13e-17,788.178765,0.093,0.320800296911918,-1.31924682208364,15.4206468612015,39.3878246011774
"460","33","12",1.145615550716,-0.663645544265017,0.139926842349889,0.153699181215904,16,2.31e-11,2.84e-44,1079.573058,0.063,0.0137723388660148,-1.80926109498102,25.4911884984008,101.269940039565
"461","34","12",1.16694139725991,-0.663645544265017,0.0478894831728795,0.153699181215904,16,2.31e-11,5.63e-45,1093.521199,0.039,0.105809698043024,-1.83058694152492,25.4911884984008,102.88821974258
"462","35","12",1.14789400633186,-0.663645544265017,-0.0123349438923604,0.153699181215904,16,2.31e-11,5.95e-45,1081.521163,0.037,0.166034125108264,-1.81153955059687,25.4911884984008,102.832937965175
"463","36","12",1.18870919700706,-0.663645544265017,-0.0959718848445982,0.153699181215904,16,2.31e-11,4.79e-45,1107.423298,0.076,0.249671066060502,-1.85235474127208,25.4911884984008,103.049798773309
"464","37","12",1.15391415637257,-0.663645544265017,-0.0587310981533737,0.153699181215904,16,2.31e-11,5.27e-44,1085.49171,0.033,0.212430279369277,-1.81755970063758,25.4911884984008,100.651713729185
"465","38","12",1.142225733093,-0.663645544265017,0.183742766501133,0.153699181215904,15,2.31e-11,2.19e-43,1075.991954,0.033,-0.0300435852852296,-1.80587127735802,25.4911884984008,99.2272574549156
"466","40","12",1.29068691289919,-0.663645544265017,-1.51991806650458,0.153699181215904,17,2.31e-11,7.78e-49,1189.348819,0.098,1.67361724772049,-1.9543324571642,25.4911884984008,111.775113218518
"467","42","12",1.21780161960289,-0.663645544265017,-0.0571917330639433,0.153699181215904,16,2.31e-11,1.82e-44,1124.873549,0.092,0.210890914279847,-1.88144716386791,25.4911884984008,101.714907590649
"468","43","12",1.1212900077602,-0.663645544265017,-1.84190094670069,0.153699181215904,18,2.31e-11,3.1e-52,1107.15212,0.1,1.99560012791659,-1.78493555202522,25.4911884984008,119.603022724199
"469","1","13",-1.42734723860918,-1.05667643651094,0.847584253071381,0.648627003716782,3,1.25e-09,8.34e-12,241.6833324,0.154,-0.198957249354599,0.370670802098239,21.5001222856322,26.5099578995579
"470","2","13",-1.25268966863477,-1.05667643651094,1.39284430599047,0.648627003716782,5,1.25e-09,1.43e-14,180.4608372,0.277,-0.744217302273687,0.196013232123829,21.5001222856322,32.8785168576448
"471","3","13",-1.19176302782223,-1.05667643651094,0.834217940358819,0.648627003716782,6,1.25e-09,9.82e-19,98.31488005,0.243,-0.185590936642037,0.13508659131129,21.5001222856322,42.4646956445205
"472","4","13",-1.21658172638856,-1.05667643651094,0.590864438510349,0.648627003716782,6,1.25e-09,1.53e-21,103.7788997,0.158,0.057762565206433,0.159905289877625,21.5001222856322,48.9290192174706
"473","5","13",-1.13964563546912,-1.05667643651094,0.381142327287051,0.648627003716782,9,1.25e-09,2.18e-26,51.37986927,0.165,0.267484676429731,0.0829691989581858,21.5001222856322,60.0878875410442
"474","6","13",-0.0475172237111069,-1.05667643651094,-0.328177831624205,0.648627003716782,14,1.25e-09,4.1e-42,626.3703667,0.164,0.976804835340987,-1.00915921279983,21.5001222856322,96.2975869320396
"475","7","13",-0.0112932890674335,-1.05667643651094,-0.179756798483868,0.648627003716782,14,1.25e-09,7.23e-42,646.1501634,0.149,0.82838380220065,-1.0453831474435,21.5001222856322,95.7303348695793
"476","8","13",-0.67565149954662,-1.05667643651094,0.395102965777359,0.648627003716782,12,1.25e-09,1.09e-33,220.3776735,0.215,0.253524037939423,-0.381024936964318,21.5001222856322,76.8991303725625
"477","9","13",-0.67054960071222,-1.05667643651094,0.370370996099423,0.648627003716782,12,1.25e-09,7.36e-34,226.3901995,0.076,0.278256007617359,-0.386126835798718,21.5001222856322,77.2918332290568
"478","10","13",-0.67632090835051,-1.05667643651094,0.196760156022134,0.648627003716782,12,1.25e-09,1.78e-34,222.3569716,0.131,0.451866847694648,-0.380355528160428,21.5001222856322,78.7112797974936
"479","11","13",-0.908300803911853,-1.05667643651094,0.378304391267952,0.648627003716782,13,1.25e-09,1.08e-36,82.12090588,0.301,0.270322612448831,-0.148375632599085,21.5001222856322,83.8161023066495
"480","12","13",-0.663645544265017,-1.05667643651094,0.153699181215904,0.648627003716782,11,1.25e-09,1.73e-32,228.8674697,0.16,0.494927822500879,-0.393030892245921,21.5001222856322,74.1346015672998
"481","13","13",-1.05667643651094,-1.05667643651094,0.648627003716782,0.648627003716782,NA,NA,NA,0,NA,0,0,NA,NA
"482","14","13",-0.69932449130601,-1.05667643651094,0.427843271471202,0.648627003716782,12,1.25e-09,9.42e-34,205.2598146,0.128,0.22078373224558,-0.357351945204928,21.5001222856322,77.0450580732093
"483","15","13",-1.0569725817112,-1.05667643651094,0.310638396572871,0.648627003716782,NA,0,0,51.12304814,0.157,0.337988607143912,0.000296145200266329,Inf,Inf
"484","16","13",-0.688236787230712,-1.05667643651094,0.208103671492821,0.648627003716782,13,1.25e-09,5.5e-38,210.8577494,0.165,0.440523332223961,-0.368439649280226,21.5001222856322,86.7934854415353
"485","17","13",0.107106014529326,-1.05667643651094,-0.337620371502724,0.648627003716782,14,1.25e-09,1.86e-41,713.5410105,0.2,0.986247375219506,-1.16378245104026,21.5001222856322,94.7854123250308
